Rank|RPT|Degree|Is Strictly Increasing|Size|Dyck Word|Is Leaf
1780|★(★, ★(★(★)), ★(★(★), ★))|3|True|9|(()((()))((())()))|False
1781|★(★, ★(★(★)), ★(★(★)), ★)|4|False|9|(()((()))((()))())|False
1782|★(★, ★(★(★)), ★(★, ★(★)))|3|True|9|(()((()))(()(())))|False
1783|★(★, ★(★(★)), ★(★, ★, ★))|3|True|9|(()((()))(()()()))|False
1784|★(★, ★(★(★)), ★(★, ★), ★)|4|False|9|(()((()))(()())())|False
1785|★(★, ★(★(★)), ★(★), ★(★))|4|False|9|(()((()))(())(()))|False
1786|★(★, ★(★(★)), ★(★), ★, ★)|5|False|9|(()((()))(())()())|False
1787|★(★, ★(★(★)), ★, ★(★(★)))|4|False|9|(()((()))()((())))|False
1788|★(★, ★(★(★)), ★, ★(★, ★))|4|False|9|(()((()))()(()()))|False
1789|★(★, ★(★(★)), ★, ★(★), ★)|5|False|9|(()((()))()(())())|False
1790|★(★, ★(★(★)), ★, ★, ★(★))|5|False|9|(()((()))()()(()))|False
1791|★(★, ★(★(★)), ★, ★, ★, ★)|6|False|9|(()((()))()()()())|False
1792|★(★, ★(★, ★(★(★(★(★))))))|2|True|9|(()(()((((()))))))|False
1793|★(★, ★(★, ★(★(★(★, ★)))))|2|True|9|(()(()(((()())))))|False
1794|★(★, ★(★, ★(★(★(★), ★))))|2|True|9|(()(()(((())()))))|False
1795|★(★, ★(★, ★(★(★(★)), ★)))|2|True|9|(()(()(((()))())))|False
1796|★(★, ★(★, ★(★(★(★))), ★))|2|True|9|(()(()(((())))()))|False
1797|★(★, ★(★, ★(★(★(★)))), ★)|3|False|9|(()(()(((()))))())|False
1798|★(★, ★(★, ★(★(★, ★(★)))))|2|True|9|(()(()((()(())))))|False
1799|★(★, ★(★, ★(★(★, ★, ★))))|2|True|9|(()(()((()()()))))|False
1800|★(★, ★(★, ★(★(★, ★), ★)))|2|True|9|(()(()((()())())))|False
1801|★(★, ★(★, ★(★(★, ★)), ★))|2|True|9|(()(()((()()))()))|False
1802|★(★, ★(★, ★(★(★, ★))), ★)|3|False|9|(()(()((()())))())|False
1803|★(★, ★(★, ★(★(★), ★(★))))|2|True|9|(()(()((())(()))))|False
1804|★(★, ★(★, ★(★(★), ★, ★)))|2|True|9|(()(()((())()())))|False
1805|★(★, ★(★, ★(★(★), ★), ★))|2|True|9|(()(()((())())()))|False
1806|★(★, ★(★, ★(★(★), ★)), ★)|3|False|9|(()(()((())()))())|False
1807|★(★, ★(★, ★(★(★)), ★(★)))|2|True|9|(()(()((()))(())))|False
1808|★(★, ★(★, ★(★(★)), ★, ★))|2|True|9|(()(()((()))()()))|False
1809|★(★, ★(★, ★(★(★)), ★), ★)|3|False|9|(()(()((()))())())|False
1810|★(★, ★(★, ★(★(★))), ★(★))|3|False|9|(()(()((())))(()))|False
1811|★(★, ★(★, ★(★(★))), ★, ★)|4|False|9|(()(()((())))()())|False
1812|★(★, ★(★, ★(★, ★(★(★)))))|2|True|9|(()(()(()((())))))|False
1813|★(★, ★(★, ★(★, ★(★, ★))))|2|True|9|(()(()(()(()()))))|False
1814|★(★, ★(★, ★(★, ★(★), ★)))|2|True|9|(()(()(()(())())))|False
1815|★(★, ★(★, ★(★, ★(★)), ★))|2|True|9|(()(()(()(()))()))|False
1816|★(★, ★(★, ★(★, ★(★))), ★)|3|False|9|(()(()(()(())))())|False
1817|★(★, ★(★, ★(★, ★, ★(★))))|2|True|9|(()(()(()()(()))))|False
1818|★(★, ★(★, ★(★, ★, ★, ★)))|2|True|9|(()(()(()()()())))|False
1819|★(★, ★(★, ★(★, ★, ★), ★))|2|True|9|(()(()(()()())()))|False
1820|★(★, ★(★, ★(★, ★, ★)), ★)|3|False|9|(()(()(()()()))())|False
1821|★(★, ★(★, ★(★, ★), ★(★)))|2|True|9|(()(()(()())(())))|False
1822|★(★, ★(★, ★(★, ★), ★, ★))|2|True|9|(()(()(()())()()))|False
1823|★(★, ★(★, ★(★, ★), ★), ★)|3|False|9|(()(()(()())())())|False
1824|★(★, ★(★, ★(★, ★)), ★(★))|3|False|9|(()(()(()()))(()))|False
1825|★(★, ★(★, ★(★, ★)), ★, ★)|4|False|9|(()(()(()()))()())|False
1826|★(★, ★(★, ★(★), ★(★(★))))|2|True|9|(()(()(())((()))))|False
1827|★(★, ★(★, ★(★), ★(★, ★)))|2|True|9|(()(()(())(()())))|False
1828|★(★, ★(★, ★(★), ★(★), ★))|2|True|9|(()(()(())(())()))|False
1829|★(★, ★(★, ★(★), ★(★)), ★)|3|False|9|(()(()(())(()))())|False
1830|★(★, ★(★, ★(★), ★, ★(★)))|2|True|9|(()(()(())()(())))|False
1831|★(★, ★(★, ★(★), ★, ★, ★))|2|True|9|(()(()(())()()()))|False
1832|★(★, ★(★, ★(★), ★, ★), ★)|3|False|9|(()(()(())()())())|False
1833|★(★, ★(★, ★(★), ★), ★(★))|3|False|9|(()(()(())())(()))|False
1834|★(★, ★(★, ★(★), ★), ★, ★)|4|False|9|(()(()(())())()())|False
1835|★(★, ★(★, ★(★)), ★(★(★)))|3|False|9|(()(()(()))((())))|False
1836|★(★, ★(★, ★(★)), ★(★, ★))|3|False|9|(()(()(()))(()()))|False
1837|★(★, ★(★, ★(★)), ★(★), ★)|4|False|9|(()(()(()))(())())|False
1838|★(★, ★(★, ★(★)), ★, ★(★))|4|False|9|(()(()(()))()(()))|False
1839|★(★, ★(★, ★(★)), ★, ★, ★)|5|False|9|(()(()(()))()()())|False
1840|★(★, ★(★, ★, ★(★(★(★)))))|2|True|9|(()(()()(((())))))|False
1841|★(★, ★(★, ★, ★(★(★, ★))))|2|True|9|(()(()()((()()))))|False
1842|★(★, ★(★, ★, ★(★(★), ★)))|2|True|9|(()(()()((())())))|False
1843|★(★, ★(★, ★, ★(★(★)), ★))|2|True|9|(()(()()((()))()))|False
1844|★(★, ★(★, ★, ★(★(★))), ★)|3|False|9|(()(()()((())))())|False
1845|★(★, ★(★, ★, ★(★, ★(★))))|2|True|9|(()(()()(()(()))))|False
1846|★(★, ★(★, ★, ★(★, ★, ★)))|2|True|9|(()(()()(()()())))|False
1847|★(★, ★(★, ★, ★(★, ★), ★))|2|True|9|(()(()()(()())()))|False
1848|★(★, ★(★, ★, ★(★, ★)), ★)|3|False|9|(()(()()(()()))())|False
1849|★(★, ★(★, ★, ★(★), ★(★)))|2|True|9|(()(()()(())(())))|False
1850|★(★, ★(★, ★, ★(★), ★, ★))|2|True|9|(()(()()(())()()))|False
1851|★(★, ★(★, ★, ★(★), ★), ★)|3|False|9|(()(()()(())())())|False
1852|★(★, ★(★, ★, ★(★)), ★(★))|3|False|9|(()(()()(()))(()))|False
1853|★(★, ★(★, ★, ★(★)), ★, ★)|4|False|9|(()(()()(()))()())|False
1854|★(★, ★(★, ★, ★, ★(★(★))))|2|True|9|(()(()()()((()))))|False
1855|★(★, ★(★, ★, ★, ★(★, ★)))|2|True|9|(()(()()()(()())))|False
1856|★(★, ★(★, ★, ★, ★(★), ★))|2|True|9|(()(()()()(())()))|False
1857|★(★, ★(★, ★, ★, ★(★)), ★)|3|False|9|(()(()()()(()))())|False
1858|★(★, ★(★, ★, ★, ★, ★(★)))|2|True|9|(()(()()()()(())))|False
1859|★(★, ★(★, ★, ★, ★, ★, ★))|2|True|9|(()(()()()()()()))|False
1860|★(★, ★(★, ★, ★, ★, ★), ★)|3|False|9|(()(()()()()())())|False
1861|★(★, ★(★, ★, ★, ★), ★(★))|3|False|9|(()(()()()())(()))|False
1862|★(★, ★(★, ★, ★, ★), ★, ★)|4|False|9|(()(()()()())()())|False
1863|★(★, ★(★, ★, ★), ★(★(★)))|3|False|9|(()(()()())((())))|False
1864|★(★, ★(★, ★, ★), ★(★, ★))|3|False|9|(()(()()())(()()))|False
1865|★(★, ★(★, ★, ★), ★(★), ★)|4|False|9|(()(()()())(())())|False
1866|★(★, ★(★, ★, ★), ★, ★(★))|4|False|9|(()(()()())()(()))|False
1867|★(★, ★(★, ★, ★), ★, ★, ★)|5|False|9|(()(()()())()()())|False
1868|★(★, ★(★, ★), ★(★(★(★))))|3|True|9|(()(()())(((()))))|False
1869|★(★, ★(★, ★), ★(★(★, ★)))|3|True|9|(()(()())((()())))|False
1870|★(★, ★(★, ★), ★(★(★), ★))|3|True|9|(()(()())((())()))|False
1871|★(★, ★(★, ★), ★(★(★)), ★)|4|False|9|(()(()())((()))())|False
1872|★(★, ★(★, ★), ★(★, ★(★)))|3|True|9|(()(()())(()(())))|False
1873|★(★, ★(★, ★), ★(★, ★, ★))|3|True|9|(()(()())(()()()))|False
1874|★(★, ★(★, ★), ★(★, ★), ★)|4|False|9|(()(()())(()())())|False
1875|★(★, ★(★, ★), ★(★), ★(★))|4|False|9|(()(()())(())(()))|False
1876|★(★, ★(★, ★), ★(★), ★, ★)|5|False|9|(()(()())(())()())|False
1877|★(★, ★(★, ★), ★, ★(★(★)))|4|False|9|(()(()())()((())))|False
1878|★(★, ★(★, ★), ★, ★(★, ★))|4|False|9|(()(()())()(()()))|False
1879|★(★, ★(★, ★), ★, ★(★), ★)|5|False|9|(()(()())()(())())|False
1880|★(★, ★(★, ★), ★, ★, ★(★))|5|False|9|(()(()())()()(()))|False
1881|★(★, ★(★, ★), ★, ★, ★, ★)|6|False|9|(()(()())()()()())|False
1882|★(★, ★(★), ★(★(★(★(★)))))|3|True|9|(()(())((((())))))|False
1883|★(★, ★(★), ★(★(★(★, ★))))|3|True|9|(()(())(((()()))))|False
1884|★(★, ★(★), ★(★(★(★), ★)))|3|True|9|(()(())(((())())))|False
1885|★(★, ★(★), ★(★(★(★)), ★))|3|True|9|(()(())(((()))()))|False
1886|★(★, ★(★), ★(★(★(★))), ★)|4|False|9|(()(())(((())))())|False
1887|★(★, ★(★), ★(★(★, ★(★))))|3|True|9|(()(())((()(()))))|False
1888|★(★, ★(★), ★(★(★, ★, ★)))|3|True|9|(()(())((()()())))|False
1889|★(★, ★(★), ★(★(★, ★), ★))|3|True|9|(()(())((()())()))|False
1890|★(★, ★(★), ★(★(★, ★)), ★)|4|False|9|(()(())((()()))())|False
1891|★(★, ★(★), ★(★(★), ★(★)))|3|True|9|(()(())((())(())))|False
1892|★(★, ★(★), ★(★(★), ★, ★))|3|True|9|(()(())((())()()))|False
1893|★(★, ★(★), ★(★(★), ★), ★)|4|False|9|(()(())((())())())|False
1894|★(★, ★(★), ★(★(★)), ★(★))|4|False|9|(()(())((()))(()))|False
1895|★(★, ★(★), ★(★(★)), ★, ★)|5|False|9|(()(())((()))()())|False
1896|★(★, ★(★), ★(★, ★(★(★))))|3|True|9|(()(())(()((()))))|False
1897|★(★, ★(★), ★(★, ★(★, ★)))|3|True|9|(()(())(()(()())))|False
1898|★(★, ★(★), ★(★, ★(★), ★))|3|True|9|(()(())(()(())()))|False
1899|★(★, ★(★), ★(★, ★(★)), ★)|4|False|9|(()(())(()(()))())|False
1900|★(★, ★(★), ★(★, ★, ★(★)))|3|True|9|(()(())(()()(())))|False
1901|★(★, ★(★), ★(★, ★, ★, ★))|3|True|9|(()(())(()()()()))|False
1902|★(★, ★(★), ★(★, ★, ★), ★)|4|False|9|(()(())(()()())())|False
1903|★(★, ★(★), ★(★, ★), ★(★))|4|False|9|(()(())(()())(()))|False
1904|★(★, ★(★), ★(★, ★), ★, ★)|5|False|9|(()(())(()())()())|False
1905|★(★, ★(★), ★(★), ★(★(★)))|4|False|9|(()(())(())((())))|False
1906|★(★, ★(★), ★(★), ★(★, ★))|4|False|9|(()(())(())(()()))|False
1907|★(★, ★(★), ★(★), ★(★), ★)|5|False|9|(()(())(())(())())|False
1908|★(★, ★(★), ★(★), ★, ★(★))|5|False|9|(()(())(())()(()))|False
1909|★(★, ★(★), ★(★), ★, ★, ★)|6|False|9|(()(())(())()()())|False
1910|★(★, ★(★), ★, ★(★(★(★))))|4|False|9|(()(())()(((()))))|False
1911|★(★, ★(★), ★, ★(★(★, ★)))|4|False|9|(()(())()((()())))|False
1912|★(★, ★(★), ★, ★(★(★), ★))|4|False|9|(()(())()((())()))|False
1913|★(★, ★(★), ★, ★(★(★)), ★)|5|False|9|(()(())()((()))())|False
1914|★(★, ★(★), ★, ★(★, ★(★)))|4|False|9|(()(())()(()(())))|False
1915|★(★, ★(★), ★, ★(★, ★, ★))|4|False|9|(()(())()(()()()))|False
1916|★(★, ★(★), ★, ★(★, ★), ★)|5|False|9|(()(())()(()())())|False
1917|★(★, ★(★), ★, ★(★), ★(★))|5|False|9|(()(())()(())(()))|False
1918|★(★, ★(★), ★, ★(★), ★, ★)|6|False|9|(()(())()(())()())|False
1919|★(★, ★(★), ★, ★, ★(★(★)))|5|False|9|(()(())()()((())))|False
1920|★(★, ★(★), ★, ★, ★(★, ★))|5|False|9|(()(())()()(()()))|False
1921|★(★, ★(★), ★, ★, ★(★), ★)|6|False|9|(()(())()()(())())|False
1922|★(★, ★(★), ★, ★, ★, ★(★))|6|False|9|(()(())()()()(()))|False
1923|★(★, ★(★), ★, ★, ★, ★, ★)|7|False|9|(()(())()()()()())|False
1924|★(★, ★, ★(★(★(★(★(★))))))|3|False|9|(()()(((((()))))))|False
1925|★(★, ★, ★(★(★(★(★, ★)))))|3|False|9|(()()((((()())))))|False
1926|★(★, ★, ★(★(★(★(★), ★))))|3|False|9|(()()((((())()))))|False
1927|★(★, ★, ★(★(★(★(★)), ★)))|3|False|9|(()()((((()))())))|False
1928|★(★, ★, ★(★(★(★(★))), ★))|3|False|9|(()()((((())))()))|False
1929|★(★, ★, ★(★(★(★(★)))), ★)|4|False|9|(()()((((()))))())|False
1930|★(★, ★, ★(★(★(★, ★(★)))))|3|False|9|(()()(((()(())))))|False
1931|★(★, ★, ★(★(★(★, ★, ★))))|3|False|9|(()()(((()()()))))|False
1932|★(★, ★, ★(★(★(★, ★), ★)))|3|False|9|(()()(((()())())))|False
1933|★(★, ★, ★(★(★(★, ★)), ★))|3|False|9|(()()(((()()))()))|False
1934|★(★, ★, ★(★(★(★, ★))), ★)|4|False|9|(()()(((()())))())|False
1935|★(★, ★, ★(★(★(★), ★(★))))|3|False|9|(()()(((())(()))))|False
1936|★(★, ★, ★(★(★(★), ★, ★)))|3|False|9|(()()(((())()())))|False
1937|★(★, ★, ★(★(★(★), ★), ★))|3|False|9|(()()(((())())()))|False
1938|★(★, ★, ★(★(★(★), ★)), ★)|4|False|9|(()()(((())()))())|False
1939|★(★, ★, ★(★(★(★)), ★(★)))|3|False|9|(()()(((()))(())))|False
1940|★(★, ★, ★(★(★(★)), ★, ★))|3|False|9|(()()(((()))()()))|False
1941|★(★, ★, ★(★(★(★)), ★), ★)|4|False|9|(()()(((()))())())|False
1942|★(★, ★, ★(★(★(★))), ★(★))|4|False|9|(()()(((())))(()))|False
1943|★(★, ★, ★(★(★(★))), ★, ★)|5|False|9|(()()(((())))()())|False
1944|★(★, ★, ★(★(★, ★(★(★)))))|3|False|9|(()()((()((())))))|False
1945|★(★, ★, ★(★(★, ★(★, ★))))|3|False|9|(()()((()(()()))))|False
1946|★(★, ★, ★(★(★, ★(★), ★)))|3|False|9|(()()((()(())())))|False
1947|★(★, ★, ★(★(★, ★(★)), ★))|3|False|9|(()()((()(()))()))|False
1948|★(★, ★, ★(★(★, ★(★))), ★)|4|False|9|(()()((()(())))())|False
1949|★(★, ★, ★(★(★, ★, ★(★))))|3|False|9|(()()((()()(()))))|False
1950|★(★, ★, ★(★(★, ★, ★, ★)))|3|False|9|(()()((()()()())))|False
1951|★(★, ★, ★(★(★, ★, ★), ★))|3|False|9|(()()((()()())()))|False
1952|★(★, ★, ★(★(★, ★, ★)), ★)|4|False|9|(()()((()()()))())|False
1953|★(★, ★, ★(★(★, ★), ★(★)))|3|False|9|(()()((()())(())))|False
1954|★(★, ★, ★(★(★, ★), ★, ★))|3|False|9|(()()((()())()()))|False
1955|★(★, ★, ★(★(★, ★), ★), ★)|4|False|9|(()()((()())())())|False
1956|★(★, ★, ★(★(★, ★)), ★(★))|4|False|9|(()()((()()))(()))|False
1957|★(★, ★, ★(★(★, ★)), ★, ★)|5|False|9|(()()((()()))()())|False
1958|★(★, ★, ★(★(★), ★(★(★))))|3|False|9|(()()((())((()))))|False
1959|★(★, ★, ★(★(★), ★(★, ★)))|3|False|9|(()()((())(()())))|False
1960|★(★, ★, ★(★(★), ★(★), ★))|3|False|9|(()()((())(())()))|False
1961|★(★, ★, ★(★(★), ★(★)), ★)|4|False|9|(()()((())(()))())|False
1962|★(★, ★, ★(★(★), ★, ★(★)))|3|False|9|(()()((())()(())))|False
1963|★(★, ★, ★(★(★), ★, ★, ★))|3|False|9|(()()((())()()()))|False
1964|★(★, ★, ★(★(★), ★, ★), ★)|4|False|9|(()()((())()())())|False
1965|★(★, ★, ★(★(★), ★), ★(★))|4|False|9|(()()((())())(()))|False
1966|★(★, ★, ★(★(★), ★), ★, ★)|5|False|9|(()()((())())()())|False
1967|★(★, ★, ★(★(★)), ★(★(★)))|4|False|9|(()()((()))((())))|False
1968|★(★, ★, ★(★(★)), ★(★, ★))|4|False|9|(()()((()))(()()))|False
1969|★(★, ★, ★(★(★)), ★(★), ★)|5|False|9|(()()((()))(())())|False
1970|★(★, ★, ★(★(★)), ★, ★(★))|5|False|9|(()()((()))()(()))|False
1971|★(★, ★, ★(★(★)), ★, ★, ★)|6|False|9|(()()((()))()()())|False
1972|★(★, ★, ★(★, ★(★(★(★)))))|3|False|9|(()()(()(((())))))|False
1973|★(★, ★, ★(★, ★(★(★, ★))))|3|False|9|(()()(()((()()))))|False
1974|★(★, ★, ★(★, ★(★(★), ★)))|3|False|9|(()()(()((())())))|False
1975|★(★, ★, ★(★, ★(★(★)), ★))|3|False|9|(()()(()((()))()))|False
1976|★(★, ★, ★(★, ★(★(★))), ★)|4|False|9|(()()(()((())))())|False
1977|★(★, ★, ★(★, ★(★, ★(★))))|3|False|9|(()()(()(()(()))))|False
1978|★(★, ★, ★(★, ★(★, ★, ★)))|3|False|9|(()()(()(()()())))|False
1979|★(★, ★, ★(★, ★(★, ★), ★))|3|False|9|(()()(()(()())()))|False
1980|★(★, ★, ★(★, ★(★, ★)), ★)|4|False|9|(()()(()(()()))())|False
1981|★(★, ★, ★(★, ★(★), ★(★)))|3|False|9|(()()(()(())(())))|False
1982|★(★, ★, ★(★, ★(★), ★, ★))|3|False|9|(()()(()(())()()))|False
1983|★(★, ★, ★(★, ★(★), ★), ★)|4|False|9|(()()(()(())())())|False
1984|★(★, ★, ★(★, ★(★)), ★(★))|4|False|9|(()()(()(()))(()))|False
1985|★(★, ★, ★(★, ★(★)), ★, ★)|5|False|9|(()()(()(()))()())|False
1986|★(★, ★, ★(★, ★, ★(★(★))))|3|False|9|(()()(()()((()))))|False
1987|★(★, ★, ★(★, ★, ★(★, ★)))|3|False|9|(()()(()()(()())))|False
1988|★(★, ★, ★(★, ★, ★(★), ★))|3|False|9|(()()(()()(())()))|False
1989|★(★, ★, ★(★, ★, ★(★)), ★)|4|False|9|(()()(()()(()))())|False
1990|★(★, ★, ★(★, ★, ★, ★(★)))|3|False|9|(()()(()()()(())))|False
1991|★(★, ★, ★(★, ★, ★, ★, ★))|3|False|9|(()()(()()()()()))|False
1992|★(★, ★, ★(★, ★, ★, ★), ★)|4|False|9|(()()(()()()())())|False
1993|★(★, ★, ★(★, ★, ★), ★(★))|4|False|9|(()()(()()())(()))|False
1994|★(★, ★, ★(★, ★, ★), ★, ★)|5|False|9|(()()(()()())()())|False
1995|★(★, ★, ★(★, ★), ★(★(★)))|4|False|9|(()()(()())((())))|False
1996|★(★, ★, ★(★, ★), ★(★, ★))|4|False|9|(()()(()())(()()))|False
1997|★(★, ★, ★(★, ★), ★(★), ★)|5|False|9|(()()(()())(())())|False
1998|★(★, ★, ★(★, ★), ★, ★(★))|5|False|9|(()()(()())()(()))|False
1999|★(★, ★, ★(★, ★), ★, ★, ★)|6|False|9|(()()(()())()()())|False
2000|★(★, ★, ★(★), ★(★(★(★))))|4|False|9|(()()(())(((()))))|False
2001|★(★, ★, ★(★), ★(★(★, ★)))|4|False|9|(()()(())((()())))|False
2002|★(★, ★, ★(★), ★(★(★), ★))|4|False|9|(()()(())((())()))|False
2003|★(★, ★, ★(★), ★(★(★)), ★)|5|False|9|(()()(())((()))())|False
2004|★(★, ★, ★(★), ★(★, ★(★)))|4|False|9|(()()(())(()(())))|False
2005|★(★, ★, ★(★), ★(★, ★, ★))|4|False|9|(()()(())(()()()))|False
2006|★(★, ★, ★(★), ★(★, ★), ★)|5|False|9|(()()(())(()())())|False
2007|★(★, ★, ★(★), ★(★), ★(★))|5|False|9|(()()(())(())(()))|False
2008|★(★, ★, ★(★), ★(★), ★, ★)|6|False|9|(()()(())(())()())|False
2009|★(★, ★, ★(★), ★, ★(★(★)))|5|False|9|(()()(())()((())))|False
2010|★(★, ★, ★(★), ★, ★(★, ★))|5|False|9|(()()(())()(()()))|False
2011|★(★, ★, ★(★), ★, ★(★), ★)|6|False|9|(()()(())()(())())|False
2012|★(★, ★, ★(★), ★, ★, ★(★))|6|False|9|(()()(())()()(()))|False
2013|★(★, ★, ★(★), ★, ★, ★, ★)|7|False|9|(()()(())()()()())|False
2014|★(★, ★, ★, ★(★(★(★(★)))))|4|False|9|(()()()((((())))))|False
2015|★(★, ★, ★, ★(★(★(★, ★))))|4|False|9|(()()()(((()()))))|False
2016|★(★, ★, ★, ★(★(★(★), ★)))|4|False|9|(()()()(((())())))|False
2017|★(★, ★, ★, ★(★(★(★)), ★))|4|False|9|(()()()(((()))()))|False
2018|★(★, ★, ★, ★(★(★(★))), ★)|5|False|9|(()()()(((())))())|False
2019|★(★, ★, ★, ★(★(★, ★(★))))|4|False|9|(()()()((()(()))))|False
2020|★(★, ★, ★, ★(★(★, ★, ★)))|4|False|9|(()()()((()()())))|False
2021|★(★, ★, ★, ★(★(★, ★), ★))|4|False|9|(()()()((()())()))|False
2022|★(★, ★, ★, ★(★(★, ★)), ★)|5|False|9|(()()()((()()))())|False
2023|★(★, ★, ★, ★(★(★), ★(★)))|4|False|9|(()()()((())(())))|False
2024|★(★, ★, ★, ★(★(★), ★, ★))|4|False|9|(()()()((())()()))|False
2025|★(★, ★, ★, ★(★(★), ★), ★)|5|False|9|(()()()((())())())|False
2026|★(★, ★, ★, ★(★(★)), ★(★))|5|False|9|(()()()((()))(()))|False
2027|★(★, ★, ★, ★(★(★)), ★, ★)|6|False|9|(()()()((()))()())|False
2028|★(★, ★, ★, ★(★, ★(★(★))))|4|False|9|(()()()(()((()))))|False
2029|★(★, ★, ★, ★(★, ★(★, ★)))|4|False|9|(()()()(()(()())))|False
2030|★(★, ★, ★, ★(★, ★(★), ★))|4|False|9|(()()()(()(())()))|False
2031|★(★, ★, ★, ★(★, ★(★)), ★)|5|False|9|(()()()(()(()))())|False
2032|★(★, ★, ★, ★(★, ★, ★(★)))|4|False|9|(()()()(()()(())))|False
2033|★(★, ★, ★, ★(★, ★, ★, ★))|4|False|9|(()()()(()()()()))|False
2034|★(★, ★, ★, ★(★, ★, ★), ★)|5|False|9|(()()()(()()())())|False
2035|★(★, ★, ★, ★(★, ★), ★(★))|5|False|9|(()()()(()())(()))|False
2036|★(★, ★, ★, ★(★, ★), ★, ★)|6|False|9|(()()()(()())()())|False
2037|★(★, ★, ★, ★(★), ★(★(★)))|5|False|9|(()()()(())((())))|False
2038|★(★, ★, ★, ★(★), ★(★, ★))|5|False|9|(()()()(())(()()))|False
2039|★(★, ★, ★, ★(★), ★(★), ★)|6|False|9|(()()()(())(())())|False
2040|★(★, ★, ★, ★(★), ★, ★(★))|6|False|9|(()()()(())()(()))|False
2041|★(★, ★, ★, ★(★), ★, ★, ★)|7|False|9|(()()()(())()()())|False
2042|★(★, ★, ★, ★, ★(★(★(★))))|5|False|9|(()()()()(((()))))|False
2043|★(★, ★, ★, ★, ★(★(★, ★)))|5|False|9|(()()()()((()())))|False
2044|★(★, ★, ★, ★, ★(★(★), ★))|5|False|9|(()()()()((())()))|False
2045|★(★, ★, ★, ★, ★(★(★)), ★)|6|False|9|(()()()()((()))())|False
2046|★(★, ★, ★, ★, ★(★, ★(★)))|5|False|9|(()()()()(()(())))|False
2047|★(★, ★, ★, ★, ★(★, ★, ★))|5|False|9|(()()()()(()()()))|False
